"i","Seed","R12","R15","R12R15","R12R23","R12R25","R15R52","R12R25R23","R15R52R23","R12R15R54","R15R52R54","R12R15R23R34","R12R15R23R54","R12R25R23R34","R12R25R23R54","R15R52R23R54","R15R54","R12R23R34","R12R25R54","R15R52R23R34"
67,0.00011233578329316896,0.00013177187111912368,0.0000934978515328479,0.00009417261029604648,0.00007911646817378199,0.00006571452879889631,0.00002845808149715015,0.000050504373005349376,0.00006277460285226814,0.000012270229846918751,0.13841579115967986,0.05191433971132554,0.054037332596876035,0.054037332596876035,0.04106488278396808,0.04106488278396808,0.01297244981290792,0.38949983824242623,0.11678863265029317,0.08650145144835435,0.01297244981290792
68,0.00009807778002903598,0.00011519270424788293,0.00008164039540047692,0.00008237730208137764,0.00006922024146427077,0.000057517353375100827,0.000024859948706276804,0.00004423747417235089,0.000054960991177480284,0.000010723517005129387,0.13842991705122426,0.05191860842355011,0.054046748787303873,0.054046748787303873,0.041072458439918885,0.041072458439918885,0.012974290347384959,0.38951386292015616,0.11680050012051924,0.08651130862767419,0.012974290347384959
69,0.00008562944640996603,0.00010069231446771703,0.0000712859125222331,0.00007205125618747612,0.0000605546339167943,0.00005033558407809729,0.00002171567210937883,0.00003874104549699173,0.00004811200355355306,9.370958056561332e-6,0.13844227364653647,0.05192233741585605,0.0540549929359805,0.0540549929359805,0.041079094061044735,0.041079094061044735,0.012975898874935728,0.3895261089794662,0.11681088315673888,0.08651993623068045,0.012975898874935728
70,0.00007476109359639342,0.00008801131980567228,0.00006224406333633103,0.00006301291664434684,0.000052967899022674505,0.00004404469338391125,0.000018968223260435586,0.00003392163234959122,0.00004210997839738756,8.188346047796345e-6,0.1384530813349646,0.05192559476667246,0.05406220973651353,0.05406220973651353,0.04108490521786928,0.04108490521786928,0.012977304518644211,0.3895368018663445,0.1168199663518264,0.08652748656829216,0.012977304518644211
71,0.00006527218556300503,0.00007692247885485618,0.00005434857805391337,0.00005510289828974234,0.0000463267732524313,0.00003853520336281483,0.000016567694926927508,0.000029696889599640922,0.00003685134857763103,7.15445897799011e-6,0.13846253327246125,0.05192844000016152,0.054068526233273136,0.054068526233273136,0.04108999346272172,0.04108999346272172,0.01297853277055138,0.38954613847584496,0.1168279115366798,0.08653409327229974,0.01297853277055138
72,0.000056987638933854394,0.00006722674806850665,0.00004745422027849191,0.000048181327458910524,0.000040514265853437686,0.0000337109065489243,0.000014470420909986219,0.00002599430163458132,0.00003224500003869396,6.25069840411264e-6,0.13847079870720472,0.051930925154400565,0.05407405393555978,0.05407405393555978,0.041094447996161666,0.041094447996161666,0.012979605939398078,0.38955429076255305,0.11683486055266767,0.08653987355280417,0.012979605939398078
73,0.000049754592453788257,0.000058749815556548045,0.000041434132100044685,0.000042125492792435744,0.00003542770549521626,0.000029487289978841667,0.000012638202813594076,0.000022750042428048133,0.000028210812879175947,5.460770451127815e-6,0.13847802590632355,0.05193309571753706,0.05407889068556558,0.05407889068556558,0.04109834714140685,0.04109834714140685,0.012980543544158694,0.3895614088955948,0.1168409376925457,0.0865449301887865,0.012980543544158694
74,0.00004343958648849975,0.00005133905509110146,0.00003617751306737449,0.000036827771654966445,0.000030977015288153296,0.000025790140511429693,0.000011037631143536749,0.00001990796172280763,0.000024678366249616657,4.770404526809026e-6,0.1384843447302424,0.0519349914479591,0.054083122307497455,0.054083122307497455,0.04110175964777106,0.04110175964777106,0.012981362659726364,0.38956762401540984,0.11684625184836997,0.08654935328228333,0.012981362659726364
75,0.00003792610051111324,0.00004486085043987984,0.000031587591310891217,0.000032193801179175305,0.000027083190597947582,0.000022554311650913085,9.639489528262214e-6,0.000017418684508730234,0.000021585790013261807,4.167105504531575e-6,0.13848986889599066,0.05193664709263063,0.054086824062434896,0.054086824062434896,0.04110474584202948,0.04110474584202948,0.012982078220405384,0.38957305064236997,0.11685089840066319,0.08655322180336004,0.012982078220405384
76,0.000033112403138548874,0.000039198245873157405,0.0000275798502479119,0.00002814086617518159,0.000023676956731451676,0.000019722634051451634,8.418232123729953e-6,0.000015238812059827025,0.00001887874762761879,3.6399355677917687e-6,0.13849469796616753,0.051938093016059866,0.054090061930936885,0.054090061930936885,0.041107358644705785,0.041107358644705785,0.012982703286231065,0.3895777887810665,0.11685496087925289,0.08655660495010768,0.012982703286231065
77,0.000028909675047886903,0.000034248883795655754,0.00002408047883621148,0.00002459647908686096,0.000020697585989075564,0.000017244953683532888,7.35152540332807e-6,0.000013330213832310373,0.000016509536139044358,3.1793223067339846e-6,0.13849891909609383,0.05193935575087843,0.05409289374308103,0.05409289374308103,0.04110964446651476,0.04110964446651476,0.012983249276566234,0.38958192575860373,0.1168585124227626,0.0865595633452154,0.012983249276566234
78,0.000025240370137962796,0.00002992319499956332,0.000021025017322383853,0.000021497129847186376,0.000018091855776480855,0.000015077283294520775,6.419846552665599e-6,0.000011659400508336006,0.000014436290528299401,2.7768900199633945e-6,0.13850260856795685,0.05194045847968893,0.05409537017350189,0.05409537017350189,0.0411116439985896,0.0411116439985896,0.012983726174912244,0.38958553783042915,0.11686161706066096,0.08656215008826794,0.012983726174912244
79,0.00002203678469737521,0.000026142811074906823,0.000018357173925003743,0.000018787185901219123,0.000015813131457327892,0.000013181054303231767,5.606131597987355e-6,0.000010196969391748304,0.000012622280897172601,2.425311505424296e-6,0.13850583313743392,0.05194142145667183,0.05409753561708114,0.05409753561708114,0.041113392908665856,0.041113392908665856,0.012984142708415239,0.3895886915830275,0.11686433083902743,0.08656441168076212,0.012984142708415239
80,0.000019239808178092974,0.00002283917210010824,0.000016027790956725085,0.000016417924844940274,0.00001382055942361393,0.00001152245763874996,4.895467206190312e-6,8.91711421983259e-6,0.00001103529214347865,2.118177923646059e-6,0.1385086512153191,0.05194226237641152,0.05409942895921571,0.05409942895921571,0.041114922454074616,0.041114922454074616,0.012984506505141052,0.38959144515911626,0.11686670280874603,0.0865663888389076,0.012984506505141052
81,0.000016797832524719636,0.000019952305915940815,0.000013993941575834638,0.000014346684088535877,0.000012078357475218565,0.000010071863275036632,4.274820813499245e-6,7.797192247969756e-6,9.647076834986272e-6,1.8498845870165148e-6,0.13851111390404586,0.05194299669649245,0.05410108425303723,0.05410108425303723,0.04111626002120759,0.04111626002120759,0.0129848242318296,0.38959384932775976,0.11686877589265958,0.08656811720755342,0.0129848242318296
82,0.000014665799935043682,0.00001742975810323115,0.000012218140712005338,0.000012536113711687385,0.000010555191050109485,8.803309333950431e-6,3.732804377736954e-6,6.817342192967505e-6,8.432872964891509e-6,1.6155307719240036e-6,0.13851326590665913,0.051943637919614476,0.054102531314562476,0.054102531314562476,0.04111742960004479,0.04111742960004479,0.012985101714517652,0.38959594841899614,0.11687058764628086,0.08656962798704468,0.012985101714517652
83,0.000012804371481749678,0.000015225654277572065,0.000010667655773371857,0.00001095352025307944,9.223625145324451e-6,7.694052638973141e-6,3.2594676141062996e-6,5.96014728762901e-6,7.370979156306084e-6,1.4108318686770742e-6,0.1385151463237159,0.051944197840271135,0.05410379624550721,0.05410379624550721,0.04111845220137374,0.04111845220137374,0.012985344044133441,0.38959778114010296,0.11687217092493837,0.08657094848344477,0.012985344044133441
84,0.00001117920125521991,0.000013299878518328665,9.31390454816182e-6,9.570290583216325e-6,8.059642929811242e-6,6.724173509082788e-6,2.8461170741335378e-6,5.210338306529515e-6,6.442380685661439e-6,1.2320423791319244e-6,0.13851678935175385,0.05194468676041325,0.05410490189238065,0.05410490189238065,0.04111934622346688,0.04111934622346688,0.012985555668913743,0.38959938128846894,0.11687355446871017,0.08657210259134061,0.012985555668913743
85,9.760302634365076e-6,0.000011617353696191529,8.131929295332295e-6,8.361386264353939e-6,7.042223086233082e-6,5.876228395455594e-6,2.485157868898346e-6,4.554531974242431e-6,5.630420420194794e-6,1.0758884459523624e-6,0.13851822489534132,0.05194511367797437,0.054105868249483505,0.054105868249483505,0.04112012777421286,0.04112012777421286,0.012985740475270614,0.38960077837415114,0.11687476341514964,0.08657311121736698,0.012985740475270614
86,8.521494992311048e-6,0.000010147411182109843,7.09993740261471e-6,7.304899918543848e-6,6.152968841889176e-6,5.134944691287662e-6,2.169955227256187e-6,3.981000665940526e-6,4.920509418274555e-6,9.395087523340296e-7,0.13851947910328097,0.051945486451654706,0.05410671281254653,0.05410671281254653,0.041120810954009,0.041120810954009,0.012985901858537506,0.3896019981635454,0.11687581974861258,0.0865739926516263,0.012985901858537506
87,7.4399206279023375e-6,8.86323893633549e-6,6.1989002013794626e-6,6.381666118055416e-6,5.37578247007512e-6,4.48695269485343e-6,1.8947134232019864e-6,3.4794697600994013e-6,4.299872528777436e-6,8.204027686780347e-7,0.13852057483826874,0.051945811944938795,0.054107450888959276,0.054107450888959276,0.041121408104108886,0.041121408104108886,0.012986042784850356,0.38960306315415577,0.11687674269393887,0.08657476289332999,0.012986042784850356
88,6.4956230097455025e-6,7.741398312548068e-6,5.412202587175322e-6,5.574920194351105e-6,4.696579772781502e-6,3.920550285328182e-6,1.6543699090229235e-6,3.0409394076873442e-6,3.7573248525021173e-6,7.163854448147732e-7,0.13852153208818646,0.051946096151952274,0.05410809586983859,0.05410809586983859,0.0411219300245729,0.0411219300245729,0.012986165845265659,0.3896039929891859,0.11687754906130939,0.08657543593623422,0.012986165845265659
89,5.671178550816266e-6,6.761401089183627e-6,4.72533702146627e-6,4.86999914386477e-6,4.103039703027231e-6,3.4254963867567446e-6,1.4445027571080253e-6,2.65752784541983e-6,3.28307539996689e-6,6.255475545470606e-7,0.13852236832621562,0.05194634430743863,0.05410865946856647,0.05410865946856647,0.041122386165484054,0.041122386165484054,0.012986273303082382,0.389604804819574,0.1168782535482753,0.08657602401877702,0.012986273303082382
90,4.951375119366509e-6,5.9053392765082e-6,4.1256363004764026e-6,4.254079501598366e-6,3.5843848589591956e-6,2.9928297541956584e-6,1.2612497474027079e-6,2.3223337059519985e-6,2.868554700918042e-6,5.462209949660443e-7,0.1385230988260872,0.0519465609828522,0.05410915192987646,0.05410915192987646,0.04112278479466087,0.04112278479466087,0.012986367135215563,0.38960551362012713,0.11687886900423075,0.08657653784323503,0.012986367135215563
91,4.322931354216144e-6,5.157561160005795e-6,3.6020401856401934e-6,3.7159476665784356e-6,3.1311890899575118e-6,2.614710023327045e-6,1.1012376432513907e-6,2.029315068679033e-6,2.5062634962104667e-6,4.769484275314341e-7,0.13852373693801245,0.05194675017031431,0.0541095822130816,0.0541095822130816,0.04112313314471676,0.04112313314471676,0.012986449068364807,0.3896061324655722,0.11687940666195959,0.08657698676769816,0.012986449068364807
92,3.7742516054117873e-6,4.5043878428249425e-6,3.1448916096399475e-6,3.245798705167783e-6,2.7352089044685687e-6,2.2842783260787497e-6,9.615203790890337e-7,1.773183254322727e-6,2.189639976838585e-6,4.164567225158582e-7,0.13852429433016245,0.0519469153559608,0.05410995815260603,0.05410995815260603,0.04112343754197706,0.04112343754197706,0.012986520610628938,0.38960667277160005,0.11687987634032308,0.08657737897420166,0.012986520610628938
93,3.2952119785710606e-6,3.93386525525818e-6,2.7457587135286825e-6,2.8350601369354776e-6,2.389235766563297e-6,1.995535094852278e-6,8.395250420831996e-7,1.5493095977052436e-6,1.9129433318980215e-6,3.6363373419277827e-7,0.13852478119996822,0.051947059584017664,0.05411028659860256,0.05411028659860256,0.041123703519465205,0.041123703519465205,0.012986583079137314,0.3896071445053415,0.11688028662165875,0.08657772161595058,0.012986583079137314
94,2.8769735351370414e-6,3.4355472189670985e-6,2.3972794437425785e-6,2.4762376302937646e-6,2.086966719066836e-6,1.7432329612734245e-6,7.330046690203401e-7,1.3536436388357561e-6,1.6711516309269406e-6,3.1750799209118475e-7,0.13852520645898878,0.051947185512773976,0.05411057354010234,0.05411057354010234,0.04112393591590486,0.04112393591590486,0.012986637624197443,0.3896075563691485,0.11688064500702373,0.0865780209462148,0.012986637624197443
95,2.511819201831186e-6,3.0003056980596087e-6,2.09302585145074e-6,2.1627799077382997e-6,1.8228910807226595e-6,1.5227829059352588e-6,6.39997001803041e-7,1.182641355233878e-6,1.4598722998742326e-6,2.7723094464035483e-7,0.13852557789463332,0.051947295463474326,0.05411082421284698,0.05411082421284698,0.041124138962450686,0.041124138962450686,0.012986685250396255,0.3896079159610651,0.1168809580520316,0.086578282431159,0.012986685250396255
96,2.1930113800603047e-6,2.6201648471586687e-6,1.8273855981574746e-6,1.8889604889436848e-6,1.5921912378964654e-6,1.3301720370028059e-6,5.587884519408789e-7,1.033202220644992e-6,1.2752636570284682e-6,2.4206143638347644e-7,0.1385259023116195,0.05194739146302459,0.054111043193691956,0.054111043193691956,0.04112431635865397,0.04112431635865397,0.01298672683503795,0.38960822991494276,0.11688123148569371,0.0865785108485949,0.01298672683503795
97,1.914667627975728e-6,2.288155886217073e-6,1.5954584873178105e-6,1.6497741892340133e-6,1.3906557919592493e-6,1.161891571035108e-6,4.878826181989053e-7,9.026140191215281e-7,1.1139661584855274e-6,2.113521393639994e-7,0.13852618565569283,0.051947475281292385,0.05411123448324051,0.05411123448324051,0.04112447133898706,0.04112447133898706,0.012986763144253408,0.3896085040227824,0.1168814703143794,0.08657871037440044,0.012986763144253408
98,1.6716521213480394e-6,1.998190200050762e-6,1.3929661176870825e-6,1.4408465455867482e-6,1.2146035354357176e-6,1.0148737618630624e-6,4.259727837236859e-7,7.885044708106652e-7,9.730421647303826e-7,1.8453769391971749e-7,0.13852643312182122,0.051947548463685114,0.054111401578164284,0.054111401578164284,0.04112460673108993,0.04112460673108993,0.012986794847074313,0.3896087433415555,0.1168816789127482,0.0865788846581361,0.012986794847074313
99,1.4594808905615575e-6,1.7449483835811888e-6,1.2161729952199671e-6,1.2583545663628804e-6,1.0608169165805954e-6,8.864366754464115e-7,3.719178909164691e-7,6.887988384789812e-7,8.499231830020598e-7,1.611243445230787e-7,0.13852664924880306,0.05194761235960267,0.05411154753448899,0.05411154753448899,0.04112472500676055,0.04112472500676055,0.012986822527728401,0.38960895228647313,0.11688186110327851,0.08657903688920038,0.012986822527728401
100,1.274239085221052e-6,1.5237832370638013e-6,1.0618176509549587e-6,1.0989573979668908e-6,9.264838162040357e-7,7.742358426500284e-7,3.247215553168625e-7,6.016827834227975e-7,7.423636664076876e-7,1.4068088298489027e-7,0.138526838001988,0.05194766814728631,0.05411167502296644,0.05411167502296644,0.04112482832658632,0.04112482832658632,0.01298684669638008,0.38960913471242237,0.11688202022581601,0.0865791698547017,0.01298684669638008
101,1.1125087397891492e-6,1.3306349639557737e-6,9.270524963081826e-7,9.597356748061792e-7,8.091466049328118e-7,6.762219399069621e-7,2.8351373489921724e-7,5.255698274049122e-7,6.484005621430999e-7,1.2283073473818787e-7,0.1385270028455977,0.05194771685551961,0.0541117863775164,0.0541117863775164,0.041124918579003834,0.041124918579003834,0.012986867798512528,0.38960929398507,0.11688215919838844,0.0865792859900781,0.012986867798512528
102,9.713057074312956e-7,1.1619570417898103e-6,8.093913079150207e-7,8.38138471061823e-7,7.066575759962919e-7,5.906037516256842e-7,2.475347194361388e-7,4.5907285492310124e-7,5.66317899357274e-7,1.072450444341728e-7,0.13852714680594894,0.051947759382579846,0.05411188363760072,0.05411188363760072,0.04112499741447795,0.04112499741447795,0.012986886223122739,0.3896094330429444,0.11688228057037918,0.08657938742336908,0.012986886223122739
103,8.480245984111696e-7,1.0146514272130145e-6,7.066633745365715e-7,7.31936906399854e-7,6.171399601314547e-7,5.158157595993958e-7,2.1612114680045819e-7,4.0097915861791175e-7,4.946157936795431e-7,9.363663506163137e-8,0.1385272725267196,0.05194779651278776,0.05411196858528562,0.05411196858528562,0.041125066275406186,0.041125066275406186,0.012986902309879403,0.3896095544516406,0.11688238656901558,0.08657947601393183,0.012986902309879403
104,7.403907070743674e-7,8.860119235129198e-7,6.169734611585109e-7,6.391835750566347e-7,5.389538271395672e-7,4.5048978505018243e-7,1.8869379000645224e-7,3.5022859100906564e-7,4.3198332156224195e-7,8.175473055317633e-8,0.13852738231725556,0.05194782893095978,0.054112042777654676,0.054112042777654676,0.04112512642227998,0.04112512642227998,0.012986916355374663,0.38960966045114676,0.1168824791400096,0.08657955338629578,0.012986916355374663
105,6.464180404072362e-7,7.736746853832185e-7,5.386668524972952e-7,5.581770706792933e-7,4.7066626461814433e-7,3.934301795895374e-7,1.647468910897558e-7,3.05894438942088e-7,3.772747845797953e-7,7.138034563770735e-8,0.13852747819479183,0.05194785723502828,0.05411210757515291,0.05411210757515291,0.04112517895656863,0.04112517895656863,0.012986928618584246,0.38960975299716594,0.11688255998308367,0.08657962095976353,0.012986928618584246
106,5.643726737401639e-7,6.755749639261881e-7,4.7029883165490265e-7,4.874309696205321e-7,4.1102529986734966e-7,3.435921234510524e-7,1.438388461694796e-7,2.671666839595841e-7,3.2948894273771095e-7,6.232225877812683e-8,0.13852756192135243,0.051947881947061944,0.054112164166370595,0.054112164166370595,0.04112522484073447,0.04112522484073447,0.012986939325636092,0.3896098337971938,0.11688263058302335,0.08657967997429046,0.012986939325636092
107,4.927407574577585e-7,5.899093071856532e-7,4.106080313432306e-7,4.2564671460186884e-7,3.5893709719497636e-7,3.00062643870875e-7,1.2558407073099379e-7,2.3333735302390529e-7,2.8775084763130506e-7,5.4413494607399754e-8,0.13852763503599788,0.05194790352288887,0.05411221358971201,0.05411221358971201,0.041125264915737064,0.041125264915737064,0.012986948673974909,0.3896099043420186,0.11688269223681834,0.08657973151310898,0.012986948673974909
108,4.302005843958123e-7,5.151025298199577e-7,3.584931664313047e-7,3.716899101160279e-7,3.1344602093515625e-7,2.620440143592108e-7,1.096458957568171e-7,2.0378770026679814e-7,2.5129595179680253e-7,4.750825153000436e-8,0.13852769888300506,0.05194792236049948,0.054112256752339154,0.054112256752339154,0.041125299916340015,0.041125299916340015,0.0129869568359991,0.3896099659332233,0.11688274607738292,0.08657977652250556,0.0129869568359991
109,3.7559820253019e-7,4.4977885158583886e-7,3.129927188619793e-7,3.2456960182385864e-7,2.73717205437864e-7,2.2883923761938624e-7,9.57303642044724e-8,1.7797699231045733e-7,2.1945621056322166e-7,4.147921825276433e-8,0.13852775463649158,0.05194793880738384,0.05411229444673192,0.05411229444673192,0.04112533048449506,0.04112533048449506,0.01298696396223683,0.3896100197071982,0.11688279309428605,0.08657981582910772,0.01298696396223683
110,3.279261229782812e-7,3.9273667962736647e-7,2.7326720038382294e-7,2.8342016555864173e-7,2.3902131794733593e-7,1.9983935173431628e-7,8.358081382432549e-8,1.5543269771066729e-7,1.9164792780293776e-7,3.621523009227046e-8,0.13852780332193185,0.05194795316693847,0.054112327365163505,0.054112327365163505,0.0411253571810439,0.0411253571810439,0.012986970184119569,0.38961006665610604,0.11688283415186687,0.08657985015499337,0.012986970184119569
111,2.8630473044642244e-7,3.4292657547978586e-7,2.3858366604787035e-7,2.474854783008304e-7,2.0872123943255445e-7,1.7451233157546344e-7,7.297314672536694e-8,1.3574190567490762e-7,1.6736112777632136e-7,3.161922210141373e-8,0.13852784583495667,0.051947965704060545,0.054112356112352676,0.054112356112352676,0.04112538049594856,0.04112538049594856,0.012986975616404084,0.38961010764618603,0.11688287000506456,0.08657988013089613,0.012986975616404084
112,2.499660531205304e-7,2.9943200537350156e-7,2.0830219290103145e-7,2.1610508443856894e-7,1.8226042273539976e-7,1.5239338574497347e-7,6.371169869359548e-8,1.1854382081222282e-7,1.4615026228761495e-7,2.7606441475392134e-8,0.1385278829577784,0.051947976650032555,0.05411238121652184,0.05411238121652184,0.041125400857234415,0.041125400857234415,0.012986980359287399,0.3896101434337359,0.11688290131325048,0.08657990630774585,0.012986980359287399
113,2.182395925321554e-7,2.6145252288240016e-7,1.8186407453092845e-7,1.8870210649559694e-7,1.5915271745456243e-7,1.330764742210295e-7,5.562563227456744e-8,1.0352319963619897e-7,1.2762608607099312e-7,2.4102886434794156e-8,0.13852791537354106,0.05194798620678736,0.05411240313906119,0.05411240313906119,0.04112541863880754,0.04112541863880754,0.01298698450025362,0.38961017467906484,0.1168829286523139,0.08657992916675372,0.01298698450025362
114,1.905399519415357e-7,2.282890771009891e-7,1.5878151374704423e-7,1.647726809141355e-7,1.3897347730710185e-7,1.1620689366541787e-7,4.8565787248717614e-8,9.040461118464462e-8,1.1144855410959307e-7,2.1043942924948465e-8,0.13852794367885704,0.051947994550632204,0.0541124222829741,0.0541124222829741,0.041125434167287485,0.041125434167287485,0.012986988115686585,0.389610201958676,0.11688295252522152,0.08657994912822485,0.012986988115686585
115,1.6635603496434074e-7,1.993311781434046e-7,1.3862862330227125e-7,1.4387672697591578e-7,1.2135178876290056e-7,1.0147479644574831e-7,4.240193053016748e-8,7.894741871951267e-8,9.73206128106304e-8,1.8373194091117747e-8,0.13852796839475917,0.051948001835500295,0.054112439000257216,0.054112439000257216,0.041125447727979166,0.041125447727979166,0.012986991272278023,0.3896102257759031,0.1168829733712431,0.0865799665592589,0.012986991272278023
116,1.4524161514194364e-7,1.7404568552394384e-7,1.2103356867555633e-7,1.256298810125731e-7,1.0596367993293077e-7,8.860952615262517e-8,3.7020354859947934e-8,6.894139227523502e-8,8.498277292878e-8,1.6041380653544983e-8,0.13852798997626822,0.051948008195789874,0.05411245359834914,0.05411245359834914,0.04112545957009198,0.04112545957009198,0.012986994028257136,0.3896102465701966,0.11688299157401143,0.08657998178047836,0.012986994028257136
117,1.268071024508508e-7,1.5196701450775043e-7,1.056717079942856e-7,1.0969644912120804e-7,9.252618636399387e-8,7.73746670444817e-8,3.232178207672634e-8,6.020287305075794e-8,7.420836612273553e-8,1.4005493071977583e-8,0.13852800882075036,0.0519480137488431,0.05411246634576508,0.05411246634576508,0.04112546991130082,0.04112546991130082,0.012986996434464234,0.3896102647252319,0.11688300746856342,0.08657999507190729,0.012986996434464234
118,1.1071235483208896e-7,1.3268858134105858e-7,9.225960256208301e-8,9.578325003415233e-8,8.079216586107669e-8,6.756371768486084e-8,2.8219532349291483e-8,5.257142048206638e-8,6.479939928820517e-8,1.2227978806138784e-8,0.13852802527521774,0.05194801859711041,0.05411247747702,0.05411247747702,0.041125478941731776,0.041125478941731776,0.012986998535288195,0.38961028057598807,0.11688302134749137,0.08658000667810735,0.012986998535288195
119,9.666040210340075e-8,1.1585533084668615e-7,8.054978751242097e-8,8.363423592038347e-8,7.054576799638691e-8,5.899631027282008e-8,2.463792564756339e-8,4.590688145686486e-8,5.658293154735888e-8,1.067605009049401e-8,0.13852803964270524,0.05194802283004026,0.05411248719692989,0.05411248719692989,0.04112548682744485,0.04112548682744485,0.012987000369485016,0.38961029441492845,0.11688303346631625,0.086580016812665,0.012987000369485016
120,8.439196645181528e-8,1.0115720960832766e-7,7.032620612658646e-8,7.302579300600413e-8,6.159847581079165e-8,5.151490700376987e-8,2.1510886002234258e-8,4.008682869008626e-8,4.940790817699932e-8,9.321079486913061e-9,0.13852805218784062,0.05194802652572911,0.05411249568436962,0.05411249568436962,0.04112549371347707,0.04112549371347707,0.01298700197089253,0.3896103064973966,0.11688304404818145,0.08658002566211154,0.01298700197089253
121,7.36806784021618e-8,8.832346522216735e-8,6.140022359435975e-8,6.376263624386718e-8,5.3785647578718307e-8,4.498191340833803e-8,1.8780722835529143e-8,3.50043218988827e-8,4.3142393989889414e-8,8.138072091006712e-9,0.13852806314170957,0.051948029752362006,0.05411250309555585,0.05411250309555585,0.04112549972650137,0.04112549972650137,0.012987003369054452,0.3896103170463275,0.11688305328795282,0.08658003338934758,0.012987003369054452
122,6.432889998957972e-8,7.711766717764356e-8,5.360714668277077e-8,5.567422305793623e-8,4.6963495575701286e-8,3.927715615257034e-8,1.639706690536588e-8,3.0565951213779156e-8,3.7671155890148546e-8,7.105204676369384e-9,0.138528072706105,0.051948032569470434,0.05411250956691495,0.05411250956691495,0.04112550497714965,0.04112550497714965,0.012987004589765266,0.389610326256361,0.11688306135579996,0.08658004013663459,0.012987004589765266
123,5.6164078067825373e-8,6.733335811326247e-8,4.680318510943674e-8,4.8611620629265875e-8,4.100644672009923e-8,3.429567937712419e-8,1.4315941252141679e-8,2.6690127339873247e-8,3.289355063123426e-8,6.20342329136101e-9,0.13852808105723846,0.05194803502903047,0.05411251521758833,0.05411251521758833,0.041125509562042334,0.041125509562042334,0.012987005655545968,0.3896103342974329,0.1168830684003243,0.08658004602820801,0.012987005655545968
124,4.9035560466909073e-8,5.8790255716585305e-8,4.0862798564227554e-8,4.244476944662728e-8,3.580483689856911e-8,2.994581942293437e-8,1.2498950023692903e-8,2.330558742720055e-8,2.8721679325063886e-8,5.416091897863333e-9,0.13852808834898156,0.05194803717642166,0.05411252015162092,0.05411252015162092,0.04112551356556143,0.04112551356556143,0.012987006586059462,0.3896103413179106,0.11688307455129131,0.08658005117255992,0.012987006586059462
125,4.2811816253801386e-8,5.133093560850455e-8,3.5676380436525785e-8,3.7060093063892233e-8,3.126289685267073e-8,2.6147522838603405e-8,1.0912570225288827e-8,2.0350089500688916e-8,2.5078775080970222e-8,4.728685580281301e-9,0.13852809471569696,0.05194803905126416,0.05411252445987282,0.05411252445987282,0.041125517061399545,0.041125517061399545,0.012987007398473246,0.3896103474473304,0.11688307992201684,0.08658005566443283,0.012987007398473246
126,3.737800880620352e-8,4.4817934353197105e-8,3.1148235516272386e-8,3.235841031803748e-8,2.729699281014089e-8,2.2830876980342865e-8,9.527533337694615e-9,1.7769271706011033e-8,2.189779437910461e-8,4.128522673093573e-9,0.13852810027471094,0.0519480406881497,0.054112528221689084,0.054112528221689084,0.04112552011391297,0.04112552011391297,0.012987008107776083,0.3896103527987875,0.11688308461145136,0.08658005958656126,0.012987008107776083
127,3.2633876919262305e-8,3.913121942636089e-8,2.7194814359823123e-8,2.8253111779627075e-8,2.383408968409545e-8,1.9934826377425576e-8,8.318285402201499e-9,1.5515655608240483e-8,1.9120186479733082e-8,3.604530871492597e-9,0.1385281051284725,0.0519480421172797,0.05411253150635824,0.05411253150635824,0.04112552277930372,0.04112552277930372,0.012987008727054484,0.3896103574710228,0.11688308870600028,0.08658006301119281,0.012987008727054484
128,2.849188484874055e-8,3.4165979695166716e-8,2.3743171746363043e-8,2.466856703132372e-8,2.0810408720048656e-8,1.7406051413822867e-8,7.262515617500855e-9,1.354777538828003e-8,1.669481840348996e-8,3.1470430152099304e-9,0.13852810936643925,0.05194804336502251,0.05411253437438621,0.05411253437438621,0.041125525106652065,0.041125525106652065,0.012987009267734115,0.3896103615502449,0.11688309228111374,0.08658006600141677,0.012987009267734115
129,2.4875607156400403e-8,2.983069583593988e-8,2.072962078453961e-8,2.153873358642511e-8,1.8170255017173995e-8,1.519798883047106e-8,6.3407447559540535e-9,1.1829417063835169e-8,1.4577035845794684e-8,2.747618781959515e-9,0.1385281130667243,0.05194804445439986,0.05411253687860897,0.05411253687860897,0.041125527138818375,0.041125527138818375,0.012987009739790568,0.38961036511172065,0.11688309540267504,0.08658006861232448,0.012987009739790568
130,2.1718318555780356e-8,2.6045455246750427e-8,1.809855783830632e-8,1.880594194481264e-8,1.5864993450575988e-8,1.3269976135412065e-8,5.53596580940058e-9,1.0328953857828648e-8,1.2727842861896863e-8,2.3988890040682147e-9,0.13852811629753434,0.05194804540551157,0.05411253906516435,0.05411253906516435,0.04112552891323094,0.04112552891323094,0.012987010151933386,0.38961036822116374,0.11688309812821329,0.0865800708920228,0.012987010151933386
131,1.8961762739085158e-8,2.2740480495248737e-8,1.5801436592277555e-8,1.6419834504716507e-8,1.3852154231438273e-8,1.1586504267281872e-8,4.833330237434639e-9,9.018765583164758e-9,1.111318532171755e-8,2.0944197385527937e-9,0.13852811911842564,0.05194804623590644,0.054112540974340775,0.054112540974340775,0.041125530462574014,0.041125530462574014,0.012987010511766737,0.38961037093594736,0.11688310050796231,0.08658007288251922,0.012987010511766737
