"i","Seed","R12","R15","R12R23","R12R25","R15R52","R15R52R23","R15R54","R12R23R34","R12R25R54","R15R52R23R34"
746,2.8487377233708037e-7,0.00018639655230606587,0.000053367590998644465,0.0014282169697925789,0.0009521446465283853,0.0025571470205857957,0.0033396710135367184,0.4545008520648826,0.27118714013325573,0.18079142675550383,0.08500335237885479
747,2.7917629689033883e-7,0.0001842484126179472,0.00005263176283715866,0.0014152252377644644,0.0009434834918429756,0.0025419272944415083,0.003321617185524866,0.4545014678447788,0.27120142230295363,0.18080094820196912,0.08503674908899016
748,2.735927709525321e-7,0.0001821250073617678,0.00005190606091132352,0.0014023485513203287,0.0009348990342135517,0.0025267971885890987,0.0033036525774362666,0.45450207513435,0.2712155745553313,0.18081038303688757,0.08506996526084541
749,2.6812091553348145e-7,0.00018002605217614065,0.00005119034625480789,0.001389585931242707,0.0009263906208284705,0.0025117561886750517,0.0032857768347934386,0.4545026740504375,0.2712295980408445,0.1808197320272297,0.08510300178661978
750,2.627584972228119e-7,0.00017795126596005365,0.000050484481800568124,0.001376936406137653,0.000917957604091768,0.0024968037831112817,0.0032679896035775545,0.4545032647082789,0.27124349390015695,0.18082899593343799,0.08513585955496772
751,2.5750332727835585e-7,0.00017590037083566414,0.00004978833235504745,0.001364399012379077,0.0009095993415860505,0.0024819394630629225,0.0032502905302404465,0.4545038472215304,0.27125726326421834,0.1808381755094789,0.0851685394510035
752,2.5235326073278893e-7,0.0001738730921115146,0.0000491017645727227,0.0013519727940533794,0.0009013151960355854,0.0024671627224361337,0.0032326792617164194,0.4545044217022884,0.2712709072543421,0.18084727150289476,0.0852010423563059
753,2.4730619551813325e-7,0.00017186915824616463,0.000048424646930993695,0.001339656802904387,0.0008931045352695904,0.0024524730578659153,0.003215155445433872,0.45450498826111035,0.27128442698228267,0.18085628465485512,0.08523336914892307
754,2.4236007160777076e-7,0.00016988830081223456,0.000047756849705410764,0.0013274500982785858,0.0008849667321857229,0.0024378699687039452,0.003197718729326729,0.45450554700703655,0.27129782355031173,0.1808652157002078,0.08526552070337741
755,2.375128701756155e-7,0.00016793025446085625,0.000047098244945235904,0.0013153517470706538,0.0008769011647137683,0.0024233529570064265,0.0031803687618456853,0.4545060980476101,0.2713110980512945,0.18087406536752967,0.08529749789067068
756,2.327626127721033e-7,0.00016599475688652628,0.000046448706449333155,0.0013033608236692916,0.0008689072157795269,0.0024089215275219537,0.003163105191969267,0.4545066414888979,0.2713242515687652,0.18088283437917682,0.08532930157828914
757,2.281073605166613e-7,0.0001640815487923573,0.00004580810974238382,0.0012914764099033514,0.0008609842732689002,0.0023945751876793975,0.003145927669214706,0.4545071774355108,0.2713372851770019,0.1808915234513346,0.08536093263020883
758,2.2354521330632818e-7,0.00016219037385572287,0.00004517633205142218,0.001279697594988265,0.0008531317299921759,0.0023803134475758035,0.0031288358436486353,0.4545077059906231,0.27135019994110093,0.1809001332940673,0.08539239190690098
759,2.190743090402017e-7,0.0001603209786942918,0.00004455325228268751,0.0012680234754727682,0.0008453489836485113,0.002366135819964313,0.003111829365897604,0.45450822725599294,0.2713629969170508,0.1809086646113672,0.08542368026533748
760,2.1469282285939777e-7,0.00015847311283244685,0.00004393875099878808,0.001256453155185924,0.0008376354367906152,0.002352041820242102,0.0030949078871584136,0.4545087413319808,0.2713756771518055,0.1809171181012037,0.08545479855899646
761,2.1039896640220993e-7,0.00015664652866808447,0.00004333271039617312,0.0012449857451844433,0.000829990496789628,0.0023380309664383387,0.003078071059208282,0.4545092483175693,0.27138824168335735,0.1809254944555716,0.08548574763786804
762,2.0619098707416578e-7,0.00015484098143979063,0.00004273501428290854,0.001233620363700301,0.0008224135758001998,0.0023241027792021613,0.003061318534414829,0.45450974831038155,0.2714006915408092,0.1809337943605395,0.08551652834846012
763,2.0206716733268257e-7,0.00015305622919438883,0.00004214554805675243,0.0012223561360886503,0.0008149040907257661,0.0023102567817906783,0.003044649965745894,0.45451024140670016,0.2714130277444462,0.18094201849629749,0.08554714153380426
764,1.98025823986029e-7,0.0001512920327548559,0.00004156419868352634,0.0012111921947760326,0.000807461463184021,0.0022964925000569882,0.003028065006779179,0.4545107277014854,0.2714252513058071,0.18095016753720475,0.08557758803346172
765,1.9406530750630858e-7,0.00014954815568860185,0.000040990854675778344,0.0012001276792088828,0.0008000851194725878,0.002282809462438224,0.0030115633117117294,0.4545112072883933,0.27143736322775486,0.1809582421518366,0.0856078686835295
766,1.901840013561825e-7,0.00014782436427610932,0.000040425406071734066,0.0011891617358023305,0.0007927744905348863,0.0022692071999436156,0.0029951445353692415,0.4545116802597933,0.27144936450454693,0.18096624300303132,0.08563798431664661
767,1.8638032132905904e-7,0.00014612042747992878,0.000039867744414531844,0.0011782935178892956,0.0007855290119261963,0.002255685246142581,0.002978808333215211,0.4545121467067865,0.27146125612190497,0.18097417074793667,0.08566793576200031
768,1.8265271490247788e-7,0.0001444361169140256,0.00003931776273173814,0.001167522185669879,0.0007783481237799187,0.002242243137152836,0.0029625543613599143,0.45451260671922206,0.27147303905708386,0.18098202603805594,0.08569772384533246
769,1.7899966060442838e-7,0.00014277120681347477,0.00003877535551513958,0.0011568469061610466,0.0007712312707740304,0.0022288804116285307,0.0029463822765692324,0.4545130603857151,0.27148471427894055,0.18098980951929375,0.08572734938894606
770,1.7541966739234e-7,0.0001411254740044996,0.00003824041870080788,0.0011462668531466063,0.0007641779020977369,0.00221559661074841,0.002930291736273311,0.4545135077936633,0.27149628274800214,0.1809975218320015,0.08575681321171176
771,1.719112740444933e-7,0.00013949869787485057,0.00003771284964943398,0.001135781207127479,0.0007571874714183188,0.002202391278203998,0.0029142823985750686,0.4545139490292636,0.2715077454165336,0.18100516361102248,0.0857861161290745
772,1.6847304856360349e-7,0.0001378906603445202,0.000037192547126927896,0.0011253891552722608,0.0007502594368481734,0.0021892639601878115,0.002898353922258542,0.4545143841775288,0.2715191032286049,0.18101273548573665,0.08581525895306025
773,1.651035875923315e-7,0.00013630114583679064,0.00003667941128528064,0.0011150898913680773,0.0007433932609120509,0.002176214205381593,0.0028825059667970834,0.45451481332230337,0.2715303571201576,0.18102023808010514,0.08584424249228283
774,1.618015158404849e-7,0.00013472994124960998,0.00003617334364368475,0.0011048826157717283,0.0007365884105144849,0.002163241564944577,0.002866738192361402,0.45451523654627973,0.2715415080190713,0.18102767201271427,0.0858730675519508
775,1.585654855236753e-7,0.00013317683592729346,0.000035674247069910034,0.0010947665353611238,0.0007298443569074152,0.0021503455925017795,0.0028510502598274555,0.4545156539310141,0.271552556845229,0.1810350378968194,0.08590173493387442
776,1.553941758132018e-7,0.00013164162163254624,0.000035182025761930976,0.0010847408634870092,0.0007231605756580055,0.0021375258441323148,0.0028354418307841916,0.45451606555694185,0.2715635045105826,0.1810423363403885,0.0859302454364727
777,1.5228629229693785e-7,0.000130124092518804,0.00003469658522980262,0.0010748048199249799,0.0007165365466166526,0.0021247818783577408,0.002819912567541144,0.4545164715033929,0.27157435191921747,0.18104956794614507,0.08595859985478053
778,1.492405664509991e-7,0.00012862404510288763,0.000034217832277781464,0.0010649576308277833,0.0007099717538851882,0.0021121132561304325,0.002804462133135879,0.4545168718486071,0.2715850999674167,0.18105673331161123,0.08598679898045594
779,1.4625575512197922e-7,0.0001271412782379689,0.000033745674986688155,0.00105519852867791,0.0007034656857852728,0.0020995195408219833,0.0027890901913413028,0.4545172666697488,0.27159574954372495,0.18106383302915008,0.0860148436017873
780,1.4333064001953972e-7,0.0001256755930868431,0.00003328002269650877,0.0010455267522404708,0.0006970178348269799,0.0020870002982116363,0.0027737964066728215,0.4545176560429217,0.2716063015290117,0.18107086768600794,0.0860427345037007
781,1.4046402721914897e-7,0.00012422679309550557,0.00003282078598923145,0.0010359415465163596,0.0006906276976775724,0.002074555096474743,0.002758580444395363,0.4545180400431836,0.27161675679653413,0.18107783786435622,0.08607047246776743
782,1.3765474667476606e-7,0.00012279468396702865,0.000032367876671915255,0.0010264421626957033,0.0006842947751304682,0.0020621835061712546,0.002743441970530258,0.45451841874456034,0.2716271162119993,0.181084744141333,0.08609805827221138
783,1.3490165174127086e-7,0.0001213790736357355,0.00003192120775998812,0.001017027858111595,0.000678018572074396,0.0020498851002342393,0.0027283806518619827,0.45451879222006036,0.27163738063362625,0.1810915870890843,0.08612549269191669
784,1.322036187064455e-7,0.00011997977224166766,0.00003148069346077092,0.001007697896194111,0.00067179859746274,0.0020376594539584336,0.0027133961559447682,0.45451916054168834,0.2716475509122074,0.18109836727480505,0.08615277649843531
785,1.2955954633231662e-7,0.00011859659210534296,0.000031046249157224455,0.0009984515464246122,0.0006656343642830742,0.0020255061449888233,0.002698488151109071,0.4545195237804591,0.2716576278911693,0.18110508526077967,0.08617991045999475
786,1.269683554056703e-7,0.00011722934770280042,0.00003061779139191659,0.000989288084290326,0.0006595253895268835,0.0020134247533092533,0.0026836563064679135,0.4545198820064109,0.27166761240663356,0.1811117416044225,0.08620689534150584
787,1.2442898829755697e-7,0.00011587785564092914,0.000030195237851206363,0.0009802067912392115,0.0006534711941594737,0.0020014148612310712,0.00266890029192309,0.45452023528861923,0.2716775052874765,0.18111833685831777,0.08623373190457052
788,1.2194040853160591e-7,0.00011454193463307776,0.000029778507349642413,0.0009712069546351027,0.000647471303090068,0.001989476053381803,0.0026542197781712455,0.45452058369520987,0.2716873073553889,0.18112487157025936,0.08626042090748975
789,1.1950160036097385e-7,0.00011322140547494148,0.000029367519814572603,0.0009622878677131346,0.0006415252451420891,0.0019776079166938573,0.002639614436709824,0.45452092729337157,0.27169701942493524,0.18113134628329025,0.08628696310527147
790,1.1711156835375442e-7,0.0001119160910207234,0.000028962196270962178,0.0009534488295354451,0.0006356325530236295,0.001965810040393266,0.0026250839398428887,0.45452126614936944,0.27170664230361236,0.18113776153574168,0.08631335924963857
791,1.1476933698667937e-7,0.00011062581615956722,0.00002856245882641761,0.0009446891449471572,0.0006297927632981042,0.0019540820159884547,0.0026106279606868195,0.4545216003285572,0.27171617679190774,0.1811441178612719,0.086339610089037
792,1.1247395024694581e-7,0.0001093504077922581,0.00002816823065641336,0.0009360081245326365,0.0006240054163550903,0.0019424234372590464,0.002596246173175882,0.4545219298953898,0.27172562368335723,0.1811504157889049,0.08636571636864386
793,1.102244712420069e-7,0.00010808969480818885,0.000027779435989718862,0.0009274050845720258,0.0006182700563813499,0.0019308339002446994,0.0025819382520676777,0.45452225491343584,0.27173498376460253,0.18115665584306845,0.08639167883037562
794,1.0801998181716688e-7,0.00010684350806258817,0.00002739600009402302,0.0009188793469980545,0.0006125862313320357,0.0019193130032339766,0.0025677038729484693,0.4545225754453895,0.27174425781544825,0.18116283854363227,0.0864174982128963
795,1.0585958218082356e-7,0.00010561168035400839,0.00002701784926175357,0.0009104302393531227,0.0006069534929020812,0.0019078603467532513,0.0025535427122383883,0.4545228915530829,0.27175344660891826,0.1811689644059456,0.08644317525162577
796,1.0374239053720716e-7,0.00010439404640206938,0.00002664491079608874,0.0009020570947466576,0.0006013713964977712,0.0018964755335556436,0.0025394544471965238,0.45452320329749746,0.2717625509113118,0.1811750339408746,0.08646871067874816
797,1.0166754272646304e-7,0.00010319044282545597,0.000026277112997158552,0.0008937592518127439,0.0005958395012084953,0.001885158168609993,0.0025254387559258923,0.4545235107387759,0.2717715714822593,0.18118104765483958,0.08649410522322012
798,9.96341918719338e-8,0.00010200070812016606,0.000025914385148433233,0.0008855360546680235,0.0005903573697786816,0.001873907859089865,0.0025114953173782932,0.4545238139362336,0.2717805090747774,0.18118700604985166,0.08651935961077939
799,9.764150803449516e-8,0.00010082468263800634,0.000025556657503296323,0.0008773868528698675,0.000584924568579911,0.0018627242143625913,0.0024976238113590494,0.45452411294837,0.2717893644353241,0.18119290962354945,0.08654447456395317
800,9.568867787380529e-8,0.00009966220856533316,0.000025203861271799874,0.0008693110013748165,0.0005795406675832104,0.0018516068459783466,0.0024838239185316345,0.4545244078328796,0.2717981383038528,0.18119875886923525,0.08656945080206677
801,9.377490431632922e-8,0.00009851312990203551,0.00002485592860759931,0.0008613078604972899,0.000574205240331526,0.0018405553676592577,0.002470095320422188,0.4545246986466635,0.2718068314138665,0.1812045542759111,0.08659428904125208
802,9.189940623000266e-8,0.00009737729244075755,0.00002451279259506565,0.0008533767958685619,0.000568917863912374,0.0018295693952885502,0.0024564376994239217,0.4545249854458398,0.27181544449247147,0.1812102963283144,0.0866189899944563
803,9.006141810540264e-8,0.0000962545437463579,0.000024174387236572566,0.0008455171783960046,0.0005636781189306691,0.0018186485468997305,0.0024428507388014136,0.45452526828575435,0.27182397826043014,0.18121598550695353,0.08664355437145055
804,8.826018974329462e-8,0.00009514473313560298,0.000023840647439955996,0.0008377283842225963,0.0005584855894817302,0.0018077924426658015,0.002429334122694798,0.4545255472209917,0.2718324334322141,0.18122162228814284,0.08666798287883856
805,8.649498594842875e-8,0.00009404771165709194,0.000023511509006144016,0.0008300097946866937,0.0005533398631244618,0.0017970007048885143,0.0024158875361238448,0.4545258223053852,0.2718408107160563,0.18122720714403767,0.0866922762200655
806,8.476508622946023e-8,0.00009296333207141034,0.000023186908616954606,0.0008223607962820681,0.0005482405308547114,0.001786272957987659,0.0024025106649919374,0.45452609359202756,0.2718491108140032,0.1812327405426689,0.08671643509542674
807,8.306978450487104e-8,0.00009189144883151013,0.000022866783823059136,0.0008147807806182034,0.0005431871870788015,0.0017756088284903875,0.002389203196089944,0.4545263611332808,0.271857334421966,0.18123822294797745,0.08674046020207667
808,8.140838881477363e-8,0.00009083191806331338,0.00002255107303210928,0.0008072691443808549,0.0005381794295872359,0.0017650079450205753,0.002375964817099987,0.4545266249807865,0.2718654822297722,0.18124365481984825,0.08676435223403757
809,7.978022103847822e-8,0.0000897845975465371,0.000022239715497025185,0.0007998252892928693,0.0005332168595285788,0.0017544699382882184,0.0023627952165991106,0.45452688518547535,0.271873554921216,0.18124903661414413,0.08678811188220857
810,7.818461661770865e-8,0.00008874934669573686,0.000021932651304442737,0.0007924486220752628,0.0005282990813835079,0.0017439944410788666,0.002349694084062849,0.4545271417975772,0.27188155317410895,0.1812543687827394,0.08681173983437457
811,7.662092428535452e-8,0.0000877260265415665,0.000021629821363317752,0.0007851385544085576,0.0005234257029390377,0.0017335810882430957,0.002336661109868694,0.45452739486663063,0.2718894776603297,0.18125965177355324,0.0868352367752152
812,7.508850579964743e-8,0.0000867144997122517,0.000021331167393684996,0.0007778945028943751,0.0005185963352629161,0.001723229516686014,0.0023236959852994655,0.4545276444414925,0.2718973290458738,0.18126488603058263,0.08685860338631388
813,7.358673568365451e-8,0.00008571463041527495,0.00002103663191556997,0.0007707158890172854,0.0005138105926781897,0.0017129393653568061,0.002310798402546587,0.45452789057034704,0.2719051079909028,0.18127007199393527,0.08688184034616687
814,7.211500096998144e-8,0.00008472628441926925,0.00002074615823805136,0.0007636021391069106,0.0005090680927379398,0.0017027102752383164,0.0022979680547132618,0.4545281333007153,0.27191281514979293,0.18127521009986206,0.08690494833019234
815,7.067270095058185e-8,0.00008374932903611866,0.000020459690448472137,0.0007565526843002826,0.0005043684562001878,0.001692541889336667,0.002285204635817559,0.45452837267946417,0.271920451171184,0.18128030078078944,0.08692792801073948
816,6.925924693157023e-8,0.000082783633103263,0.00002017717340179737,0.0007495669605044529,0.000499711307002968,0.0016824338526709127,0.0022725078407954034,0.4545286087528154,0.271928016698027,0.18128534446535144,0.08695078005709765
817,6.787406199293886e-8,0.00008182906696620444,0.000019898552710116632,0.000742644408359354,0.0004950962722395688,0.0016723858122627375,0.0022598773655034747,0.45452884156635465,0.2719355123676321,0.18129034157842147,0.0869735051355056
818,6.651658075308012e-8,0.00008088550246121391,0.000019623774732289204,0.0007357844732009111,0.0004905229821339402,0.0016623974171261844,0.0022473129067220165,0.45452907116503977,0.27194293881171566,0.18129529254114388,0.08699610390916064
819,6.518624913801853e-8,0.00007995281289823472,0.00001935278656373006,0.0007289866050244027,0.000485991070016268,0.001652468318257425,0.0022348141621575533,0.4545292975932098,0.27195029665644765,0.1813001977709652,0.08701857703822787
820,6.388252415525819e-8,0.00007903087304398152,0.000019085536026334743,0.0007222502584480695,0.0004815001722987125,0.0016425981686245658,0.002222380830445522,0.45452952089459325,0.2719575865224979,0.18130505768166535,0.08704092517984945
821,6.260487367215304e-8,0.0000781195591052321,0.00001882197165854131,0.0007155748926769702,0.000477049928451313,0.0016327866231574948,0.0022100126111528145,0.4545297411123166,0.2719648090250824,0.18130987268338833,0.0870631489881539
822,6.135277619871e-8,0.00007721874871231001,0.000018562042705527445,0.0007089599714670829,0.0004726399809780548,0.0016230333387377619,0.0021977092047802313,0.4545299582889126,0.2719719647740092,0.18131464318267285,0.08708524911426543
823,6.012572067473583e-8,0.00007632832090275579,0.00001830569910954091,0.0007024049630896511,0.0004682699753931003,0.0016133379741885016,0.002185470312764856,0.45453017246632843,0.2719790543737239,0.18131936958248263,0.08710722620631324
824,5.892320626124115e-8,0.00007544815610518467,0.00001805289150036162,0.0006959093402957736,0.00046393956019718206,0.0016037001902643924,0.002173295637482338,0.45453038368593346,0.27198607842335476,0.18132405228223655,0.0871290809094409
825,5.774474213601635e-8,0.00007457813612332862,0.00001780357118589345,0.0006894725802812364,0.00045964838685415727,0.001594119649641653,0.002161184882249101,0.4545305919885277,0.27199303751675774,0.18132869167783852,0.08715081386581572
826,5.6589847293296044e-8,0.00007371814412026069,0.0000175576901428841,0.0006830941646515855,0.0004553961097677234,0.0015845960169080782,0.00214913775132446,0.45453079741434904,0.2719999322425605,0.18133328816170707,0.08717242571463821
827,5.5458050347430146e-8,0.0000728680646027995,0.000017315201007771283,0.0006767735793874407,0.00045118238625829353,0.001575128958553113,0.002137153949912664,0.45453100000308144,0.272006763184207,0.18133784212280474,0.08719391709215145
828,5.434888934048156e-8,0.00007202778340609204,0.000017076057067653483,0.0006705103148100472,0.0004470068765400312,0.0015657181429579662,0.002125233184164856,0.45453119979386225,0.2720135309200009,0.1813423539466673,0.08721528863165058
829,5.326191155367194e-8,0.0000711971876783724,0.000016840212251383673,0.0006643038655470659,0.00044286924369804366,0.001556363240385759,0.002113375161180955,0.45453139682529,0.272020236023149,0.1813468240154327,0.08723654096349223
830,5.2196673322598526e-8,0.00007037616586589481,0.00001660762112078426,0.0006581537304985993,0.00043876915366573263,0.0015470639229717168,0.00210157958901146,0.45453159113543135,0.2720268790618045,0.18135125270786967,0.08725767471510404
831,5.1152739856146566e-8,0.00006956460769803882,0.000016378238861981675,0.0006520594128034542,0.0004347062752023025,0.001537819864713396,0.002089846176659176,0.4545317827618288,0.2720334605991095,0.18135564039940633,0.08727869051099416
832,5.012968505902365e-8,0.00006876240417258462,0.00001615202127685896,0.0006460204198056368,0.00043068027987042427,0.001528630741460951,0.0020781746340808645,0.454531971741508,0.2720399811932375,0.18135998746215834,0.08729958897276074
833,4.912709135784318e-8,0.00006796944754115673,0.000015928924774624774,0.000640036263021083,0.000426690842014055,0.0015194962309074394,0.0020665646721888214,0.45453215811098424,0.27204644139743556,0.18136429426495704,0.08732037071910155
834,4.814454953068637e-8,0.00006718563129483405,0.00001570890636349723,0.0006341064581046186,0.00042273763873641214,0.001510416012579167,0.002055016002852378,0.4545323419062701,0.2720528417600658,0.18136856117337719,0.08734103636582344
835,4.7181658540072656e-8,0.00006641085014992436,0.000015491923642501033,0.0006282305248171521,0.0004188203498781011,0.0015013897678260693,0.002043528338899329,0.454532523162882,0.2720591828246468,0.18137278854976455,0.08736158652585196
836,4.6238025369271225e-8,0.00006564500003390148,0.000015277934793376352,0.0006224079869930955,0.0004149386579953966,0.0014924171798121342,0.002032101394117292,0.4545327019158471,0.272065465129895,0.18137697675326334,0.08738202180924096
837,4.531326486188582e-8,0.00006488797807150317,0.000015066898572597966,0.0006166383725080146,0.00041109224833867607,0.0014834979335058614,0.002020734883254992,0.4545328781997101,0.27207168920976493,0.18138112613984328,0.08740234282318213
838,4.4406999564648135e-8,0.00006413968257098807,0.000014858774303503145,0.0006109212132465064,0.00040728080883100395,0.001474631715670763,0.002009428522023477,0.4545330520485398,0.27207785559349,0.18138523706232668,0.08742255017201468
839,4.351885957335519e-8,0.00006340001301054964,0.000014653521868526814,0.0006052560450703021,0.0004035040300468677,0.0014658182148559002,0.001998182027097267,0.4545332234959356,0.27208396480562247,0.181389309870415,0.08744264445723492
840,4.264848238188811e-8,0.00006266887002488557,0.000014451101701542557,0.0005996424077865951,0.0003997616051910631,0.0014570571213864615,0.00198699511611543,0.4545333925750341,0.2720900173660732,0.18139334491071546,0.0874626262775059
841,4.179551273425037e-8,0.00006194615539192077,0.000014251474780308023,0.0005940798451165937,0.0003960532300777289,0.0014483481273543772,0.0019758675076825944,0.4545335593185153,0.2720960137901511,0.18139734252676737,0.08748249622866705
842,4.095960247956539e-8,0.0000612317720196822,0.000014054602619013306,0.000588567904664295,0.0003923786031095297,0.0014396909266089746,0.0019647989213698947,0.45453372375860895,0.27210195458860226,0.18140130305906815,0.08750225490374387
843,4.014041042997409e-8,0.0000605256239333238,0.000013860447260930941,0.0005831061378854806,0.00038873742525698674,0.0014310852147476725,0.0019537890777158494,0.45453388592710064,0.2721078402676489,0.18140522684509924,0.08752190289295757
844,3.933760222137462e-8,0.000059827616262299846,0.000013668971271166098,0.0005776941000569335,0.0003851294000379553,0.0014225306891067116,0.001942837698227177,0.45453404585533824,0.27211367132902775,0.18140911421935182,0.08754144078373473
845,3.855085017694715e-8,0.00005913765522768512,0.000013480137729505655,0.0005723313502458724,0.0003815542334972479,0.0014140270487519278,0.0019319445053795456,0.45453420357423746,0.2721194482700283,0.1814129655133522,0.087560869160717
846,3.777983317340823e-8,0.00005845564812964,0.00001329391022336478,0.0005670174512796053,0.0003780116341864032,0.0014055739944695612,0.0019211092226182618,0.4545343591142882,0.2721251715835308,0.18141678105568718,0.08758018860577078
847,3.702423650994009e-8,0.00005778150333501916,0.000013110252840829733,0.0005617519697153991,0.00037450131314359906,0.0013971712287571055,0.0019103315743588965,0.45453451250556,0.2721308417580436,0.18142056117202904,0.08759939969799696
848,3.6283751779741314e-8,0.00005711513026512183,0.000012929130163795555,0.0005565344758105645,0.0003710229838737093,0.0013888184558141956,0.0018996112859878502,0.4545346637777081,0.2721364592777407,0.18142430618516048,0.08761850301374055
849,3.555807674414649e-8,0.000056456439383582404,0.000012750507261197382,0.0005513645434927558,0.00036757636232850356,0.0013805153815335345,0.0018889480838628569,0.4545348129599793,0.2721420246224988,0.18142801641499923,0.08763749912660043
850,3.4846915209263576e-8,0.00005580534218439958,0.000012574349682334094,0.0005462417503304839,0.00036416116688698893,0.0013722617134918592,0.0018783416953134294,0.45453496008121697,0.27214753826793375,0.1814316921786225,0.08765638860743906
851,3.4149976905078325e-8,0.000055161751180102464,0.00001240062345028308,0.0005411656775038403,0.0003607771183358932,0.0013640571609409443,0.0018677918486412462,0.45453510516986717,0.2721530006854371,0.1814353337902914,0.08767517202439219
852,3.346697736697678e-8,0.000054525579890052166,0.000012229295055404836,0.0005361359097754333,0.0003574239398502886,0.0013559014347986455,0.0018572982731204794,0.4545352482539839,0.2721584123422121,0.18143894156147475,0.0876938499428786
853,3.279763781963726e-8,0.00005389674282887729,0.000012060331448936241,0.0005311520354615332,0.00035410135697435514,0.0013477942476399815,0.0018468606989980665,0.4545353893612345,0.27216377370130984,0.18144251580087326,0.08771242292560981
854,3.2141685063244515e-8,0.00005327515549504175,0.000011893700036671239,0.0005262136464034256,0.00035080909760228335,0.0013397353136882543,0.0018364788574939258,0.454535528518905,0.27216908522166444,0.181446056814443,0.08773089153259979
855,3.1498851361979654e-8,0.000052660734359543594,0.00001172936867272781,0.0005213203379389724,0.0003475468919593146,0.0013317243488062092,0.001826152480801116,0.4545356657539054,0.27217434735812845,0.18144956490541903,0.08774925632117472
856,3.086887433474008e-8,0.00005205339685474306,0.000011567305653400003,0.0005164717088743796,0.00034431447258291933,0.0013237610704872318,0.0018158813020859423,0.4545358010927747,0.2721795605615078,0.18145304037433863,0.08776751784598273
857,3.025149684804529e-8,0.00005145306136331865,0.00001140747971109392,0.0005116673614561686,0.00034111157430411203,0.0013158451978465856,0.0018056650554880063,0.45453593456168606,0.27218472527859655,0.18145648351906446,0.0877856766590036
858,2.96464669110844e-8,0.000050859647207349605,0.000011249860008346484,0.000506906901343353,0.0003379379342289016,0.0013079764516126856,0.0017955034761202057,0.454536066186452,0.27218984195221113,0.1814598946348075,0.08780373330955847
859,2.9053537572862723e-8,0.00005027307463752343,0.00001109441613192589,0.0005021899375798165,0.00033479329171987726,0.0013001545541184135,0.0017853963000686798,0.454536195992529,0.27219491102122456,0.18146327401414977,0.08782168834431968
860,2.847246682140549e-8,0.000049693264822467,0.000010941118087012607,0.0004975160825668935,0.0003316773883779286,0.0012923792292924689,0.0017753432643927035,0.4545363240050228,0.27219993292060035,0.18146662194706698,0.08783954230732037
861,2.7903017484977407e-8,0.00004912013983819985,0.000010789936291459854,0.0004928849520361493,0.0003285899680240992,0.001284650202650761,0.0017653441071245313,0.4545364502486931,0.272204908081426,0.18146993872095074,0.0878572957399643
862,2.7344957135277866e-8,0.000048553622657708245,0.000010640841570132485,0.00048829616502236,0.000325530776681573,0.0012769672012878368,0.0017553985672691906,0.45453657474795794,0.27220983693094636,0.18147322462063098,0.08787494918103554
863,2.6798057992572327e-8,0.00004799363714063872,0.000010493805149323175,0.00048374934383668976,0.00032249956255779285,0.0012693299538683485,0.0017455063848042258,0.4545366975268991,0.2722147198925966,0.1814764799283978,0.08789250316670823
864,2.6262096832720894e-8,0.00004744010802310961,0.000010348798651244913,0.00047924411404006573,0.00031949607602671016,0.0012617381906185599,0.0017356673006793937,0.45453681860926626,0.272219557386035,0.18147970492402338,0.08790995823055626
865,2.5736854896066497e-8,0.000046892960907639344,0.000010205794088598718,0.00047478010441674815,0.0003165200696111651,0.0012541916433178896,0.001725881056816311,0.4545369380184814,0.27222434982717536,0.18148289988478364,0.08792731490356306
866,2.5222117798145177e-8,0.000046352122253190115,0.000010064763859215588,0.0004703569469480951,0.0003135712979653964,0.0012466900452904944,0.0017161473961080553,0.4545370557776439,0.2722290976282195,0.18148606508547974,0.08794457371413122
867,2.471767544218228e-8,0.00004581751936532559,9.925680740771657e-6,0.00046597427678652086,0.0003106495178576802,0.0012392331313968881,0.0017064660624187178,0.4545371719095346,0.272233801197689,0.1814892007984594,0.0879617351880923
868,2.4223321933338644e-8,0.00004528908038648144,9.788517885575587e-6,0.0004616317322296464,0.00030775448815309724,0.001231820638025601,0.001696836800582912,0.45453728643662,0.27223846094045684,0.18149230729363797,0.0879787998487165
869,2.3738855494671875e-8,0.00004476673428634731,9.65324881542717e-6,0.00045732895469464095,0.00030488596979642694,0.0012244523030848756,0.0016872593564052365,0.4545373993810572,0.27224307725777913,0.18149538483851949,0.08799576821672232
870,2.3264078384778445e-8,0.00004425041085235899,9.519847416546233e-6,0.0004530655886927539,0.0003020437257951689,0.001217127865994402,0.0016777334766596933,0.4545375107646974,0.2722476505473261,0.18149843369821744,0.08801264081028637
871,2.279879681708288e-8,0.0000437400406802996,9.388287934570838e-6,0.000448841281804035,0.0002992275212026897,0.0012098470676770892,0.0016682589090890629,0.4545376206090906,0.272252181203213,0.1815014541354754,0.08802941814505297
872,2.2342820880741235e-8,0.00004323555516500847,9.258544969623877e-6,0.00044465568465224285,0.0002964371231014949,0.0012026096505508756,0.0016588354024042347,0.45453772893548977,0.272256669616031,0.18150444641068741,0.08804610073414386
873,2.189596446312642e-8,0.00004273688649119644,9.130593471447084e-6,0.0004405084508799397,0.00029367230058662615,0.0011954153585205772,0.0016494627062834976,0.45453783576485485,0.2722611161728775,0.18150741078191843,0.0880626890881679
